stop_id,stop_name,stop_lat,stop_lon,nearest_traffic_flow,road_capacity,accidents_300m
3337,MONDO,44.49954884,11.37313993,357.47,1057.1,0
3338,FIERA PALAZZO CONGRESSI,44.51196498,11.36128757,88.99,1812.8,0
3339,SERENA,44.50816717,11.36081805,0.0,300.0,0
3340,FIERA PALAZZO CONGRESSI,44.51191994,11.36147917,88.99,1812.8,0
3341,NOVELLI,44.50580812,11.36255003,167.4,954.8,0
3342,FIERA PALAZZO CONGRESSI,44.51175199,11.36160135,0.0,300.0,0
3343,NOVELLI,44.50547576,11.36330241,167.4,954.8,0
3345,FIERA PALAZZO CONGRESSI,44.51152147,11.36153856,0.0,300.0,0
3347,ZACCONI,44.50431138,11.36448187,14.99,300.0,0
3349,PARCO NORD,44.52696913,11.36586677,1015.32,1603.8,0
3351,ALDO MORO,44.50710477,11.36435661,7.91,595.1,0
3352,ALDO MORO,44.50737571,11.3642339,0.0,300.0,0
3353,VIALE FIERA,44.50857016,11.36936635,140.99,634.7,7
3354,VIALE FIERA,44.50752541,11.36778842,2.86,471.9,7
3356,FERRAVILLA,44.50716236,11.37058697,1.7,300.0,7
3370,CARCERE,44.53387687,11.36865805,1311.62,1879.9,0
3371,CARCERE,44.53331018,11.36942587,1311.62,1879.9,0
3372,GOMITO,44.53300742,11.37062026,1311.62,1879.9,0
34,PORTA CASTIGLIONE,44.48537356,11.34931878,1144.71,1744.6,0
35,GIARDINI MARGHERITA,44.48478373,11.35238632,598.74,1743.5,0
3501,VIRGOLONE,44.51468275,11.3898058,536.64,799.7,0
3502,VIRGOLONE,44.51497614,11.39006314,536.64,799.7,0
3503,MENARINI,44.51872011,11.3976543,944.81,1523.5,0
3504,MENARINI,44.51823819,11.39659566,944.81,1523.5,0
3505,SAN SISTO,44.51997978,11.40057807,944.81,1523.5,7
3506,SAN SISTO,44.52012456,11.4009442,532.58,761.2,7
3507,SAN DONATO 240-246,44.5229935,11.40759946,532.58,761.2,0
3509,PICCOLO COW BOY,44.52441574,11.41115161,606.87,821.7,0
3511,FRULLO (BIVIO),44.52754571,11.41780597,606.87,821.7,0
3513,QUARTO CENTRO,44.52993971,11.42205819,606.87,821.7,0
3517,QUARTO S.DONATO RISORGIMENTO,44.53153443,11.42472794,606.87,821.7,0
352,DON MINZONI - MAMBO,44.50294095,11.33654497,594.58,1069.2,7
353,BOVI CAMPEGGI QUESTURA,44.50535103,11.33538015,605.66,937.2,0
354,BOVI CAMPEGGI QUESTURA,44.50551811,11.33524373,605.66,937.2,0
3543,ROTONDA BARONI,44.5152361,11.40118845,536.64,799.7,0
3544,ROTONDA BARONI,44.5153282,11.40162473,536.64,799.7,0
3545,CARNACINI,44.51574326,11.3986321,536.64,799.7,0
3547,FACOLTA` DI AGRARIA,44.51305659,11.40774842,405.09,973.5,0
3548,FACOLTA` DI AGRARIA,44.51355891,11.40660751,405.09,973.5,0
355,BOVI CAMPEGGI,44.50570992,11.33298428,723.28,1520.2,0
3553,COMMERCIO ASSOCIATO,44.51764753,11.40178297,944.81,1523.5,0
3554,FIORINI,44.51368852,11.42155049,148.38,391.6,0
356,BOVI CAMPEGGI,44.50600797,11.33186903,723.28,1520.2,0
36,PARCHEGGIO STAVECO,44.4860236,11.34389094,264.55,594.0,0
37,PORTA CASTIGLIONE,44.48511543,11.34901133,1144.71,1744.6,0
38,PORTA SAN MAMOLO,44.48703256,11.33826117,1579.29,2503.6,0
4,STAZIONE CENTRALE,44.50504346,11.34311313,199.28,1224.3,0
4001,SACRO CUORE,44.50857046,11.34666227,1.66,300.0,0
4002,SACRO CUORE,44.50854926,11.34648923,1.66,300.0,0
4003,PIAZZA DELL`UNITA`,44.51067636,11.3472713,0.0,300.0,0
4004,PIAZZA DELL`UNITA`,44.5106043,11.34708126,0.0,300.0,0
4007,PIAZZA DELL`UNITA`,44.51159728,11.34755204,0.0,300.0,7
4015,MATTEOTTI ALTA VELOCITA',44.50711308,11.3461748,43.31,875.6,0
4016,MATTEOTTI ALTA VELOCITA',44.50712273,11.34603366,43.31,875.6,0
4024,CASERME ROSSE,44.5257942,11.34872754,6.84,745.8,0
4026,CROCE COPERTA,44.5304546,11.35220892,6.09,1012.0,0
4029,RONCAGLIO,44.53661853,11.35580995,8.71,1446.5,0
4033,LIPPARINI,44.54065556,11.35638429,10.4,1091.2,0
4035,COLOMBAROLA,44.54314891,11.35612853,0.8,300.0,0
4041,CORTICELLA,44.5461302,11.35646679,4.27,399.3,0
4043,BENTINI,44.54908437,11.35732003,424.26,752.4,0
4045,BENTINI SOTTOVIA,44.55303353,11.35365303,5.78,369.6,0
40501,PRIMO MAGGIO,44.55572003,11.35166375,5.78,369.6,0
40505,VILLA ZARRI,44.55955147,11.35626506,5.78,369.6,0
40509,FRABACCIA,44.56999571,11.36031238,5.78,369.6,0
40513,CASTEL MAGGIORE,44.57408868,11.36310247,5.78,369.6,0
40517,CASTEL MAGGIORE BONDANELLO,44.57699025,11.36519673,5.78,369.6,0
40521,CASTEL MAGGIORE TRANCHINA,44.58067877,11.36602261,5.78,369.6,0
40525,FUNO AGUCCHI,44.58679353,11.36871628,5.78,369.6,0
40529,FUNO,44.59115606,11.36843214,5.78,369.6,0
40531,FUNO PIAZZA RESISTENZA,44.59444432,11.36956505,5.78,369.6,0
4078,MARESCALCHI,44.54397393,11.35519331,0.0,300.0,0
4079,MARESCALCHI,44.54361964,11.35503329,0.0,300.0,0
4082,FONTI,44.54813272,11.35542011,201.82,656.7,0
4083,FONTI,44.54850952,11.35537488,201.82,656.7,0
4086,CORTICELLA,44.54610549,11.35524671,4.27,399.3,0
4088,ZANICHELLI,44.54777828,11.35747198,0.48,300.0,0
409,INDIPENDENZA NORD,44.50299103,11.34496538,1.83,303.6,0
4090,SANT`ANNA,44.54819701,11.36067947,432.66,688.6,0
4094,BYRON CENTOFIORI,44.54630701,11.36043624,432.66,688.6,0
4096,CORTICELLA STAZIONE,44.55191145,11.35428764,5.78,369.6,0
41,PARCHEGGIO STAVECO,44.48567008,11.34502274,1416.65,2317.7,0
4103,CRETI,44.51041843,11.35086383,39.97,403.7,0
4104,CRETI,44.51059405,11.35064208,39.97,403.7,0
4105,STALINGRADO,44.50984765,11.3551341,2.58,427.9,0
4106,STALINGRADO,44.5100027,11.35514585,2.58,427.9,0
4109,BIGARI,44.50891579,11.35079868,170.77,564.3,0
4111,DOPOLAVORO FERROVIARIO,44.50794551,11.35373258,866.54,1168.2,0
4160,SOLARI,44.54070678,11.35723702,23.78,542.3,0
4162,TEGA,44.53652472,11.35711352,8.71,1446.5,0
4164,PINARDI,44.53469376,11.35617147,2.19,363.0,0
42,ALDINI,44.48856371,11.33429559,1475.6,2333.1,0
42001,CASE OSTI,44.54857559,11.31818403,943.31,1223.2,0
42002,CASE OSTI,44.54857236,11.31806587,943.31,1223.2,0
42005,TREBBO PRONI,44.55349937,11.31837959,943.31,1223.2,0
42006,TREBBO PRONI,44.5532788,11.31815837,943.31,1223.2,0
42007,TREBBO RISORGIMENTO,44.55552925,11.32193213,943.31,1223.2,0
42010,TREBBO RESISTENZA,44.55675188,11.3209373,943.31,1223.2,0
42014,TREBBO CORTICELLA-COLLODI,44.55558115,11.32478915,943.31,1223.2,0
4202,CARRACCI STAZIONE AV,44.50706693,11.34468492,403.03,625.9,0
4204,CASA DELLA SALUTE UFF COMUNALI,44.50785571,11.33901218,466.6,789.8,0
4205,CASE FERROVIERI,44.50847729,11.33488603,382.4,625.9,0
4206,CASE FERROVIERI,44.50832127,11.33538244,382.4,625.9,0
4209,CARRACCI,44.5089796,11.33109521,389.93,1223.2,0
4210,CARRACCI,44.50881991,11.33160537,389.93,1223.2,0
42521,TREBBO LAME-DON MINZONI,44.55685894,11.31802201,943.31,1223.2,0
42522,TREBBO LAME-DON MINZONI,44.55699515,11.31796446,943.31,1223.2,0
42525,TREBBO LAME-FOSCOLO,44.55717198,11.32158356,943.31,1223.2,0
43,PORTA SAN MAMOLO,44.4861282,11.34085022,1415.91,2453.0,0
4301,FRANCESCHINI,44.51092451,11.35055158,39.97,403.7,0
4302,ZUCCA,44.51171761,11.34963829,2.07,343.2,0
4303,CIGNANI,44.51266939,11.35207727,2.19,364.1,0
4304,CIGNANI,44.51360161,11.35241045,2.19,364.1,0
4305,CASARALTA,44.51468292,11.3530988,2.19,364.1,0
4306,CASARALTA,44.51502404,11.35309209,2.19,364.1,0
4308,CASONI,44.51803583,11.35590763,601.02,823.9,0
4309,PASSAROTTI,44.5162218,11.35454482,601.02,823.9,0
4315,CASONI,44.51818995,11.35626459,601.02,823.9,0
4316,PASSAROTTI,44.51641602,11.35456758,601.02,823.9,0
4317,MANIFATTURA,44.52254316,11.35904181,160.68,584.1,0
4318,DEPOSITO FERRARESE,44.52118989,11.35801589,160.68,584.1,0
4319,DEPOSITO FERRARESE,44.52097888,11.35796177,160.68,584.1,0
4320,DOZZA CAPOLINEA,44.52888213,11.36670959,1015.32,1603.8,0
4322,MANIFATTURA,44.52358252,11.35991195,160.68,584.1,0
4399,SACRO CUORE,44.5082915,11.34605429,287.77,520.3,0
44,PORTA SARAGOZZA - VILLA CASSARINI,44.49009927,11.33038187,27.48,300.0,0
4401,TIARINI,44.50871363,11.34286945,341.18,660.0,0
4405,BOLOGNINA,44.51215724,11.34604118,556.07,818.4,7
4406,BOLOGNINA,44.5112642,11.34437529,569.23,853.6,0
4409,BOLOGNESE,44.51265771,11.34238432,569.23,853.6,0
4410,TIBALDI DALL'ARCA,44.51153775,11.34237011,569.23,853.6,0
4413,BATTIFERRO,44.51527227,11.33746012,839.58,1206.7,0
4414,BATTIFERRO,44.5145541,11.33775782,205.66,392.7,0
4418,GOBETTI,44.5185171,11.33643398,839.58,1206.7,0
4419,GOBETTI,44.51841605,11.33612008,839.58,1206.7,0
4420,ROTONDA C.N.R.,44.5219928,11.33774559,647.87,1311.2,0
4425,BARBIERI,44.5169038,11.3411099,12.22,1322.2,0
4426,BARBIERI,44.51676853,11.34109346,12.22,1322.2,0
4427,ROTONDA GOBETTI,44.51704657,11.33741009,839.58,1206.7,0
4428,ROTONDA GOBETTI,44.51689421,11.33756913,839.58,1206.7,0
4429,NAVILE,44.51717509,11.33214473,871.35,1212.2,0
4430,NAVILE,44.51689524,11.33220985,871.35,1212.2,0
4433,GAGARIN,44.5172949,11.32952843,739.66,1216.6,0
4434,GAGARIN,44.5170051,11.32966787,739.66,1216.6,0
4451,FIORAVANTI,44.51403479,11.34218002,569.23,853.6,7
4452,FIORAVANTI,44.51399838,11.34200791,569.23,853.6,7
4453,FONDO COMINI,44.51583084,11.34245252,6.31,575.3,0
4454,FONDO COMINI,44.51578488,11.3422242,6.31,575.3,0
4455,ARCOVEGGIO CHIESA,44.51741631,11.34207333,598.26,921.8,0
4456,PALESTRA IPPODROMO,44.51909024,11.3427853,598.26,921.8,0
4459,PALESTRA IPPODROMO,44.51935666,11.34321042,598.26,921.8,0
4460,VILLA ERBOSA,44.52154054,11.34366686,0.0,300.0,0
4461,VILLA ERBOSA,44.52175312,11.34394594,0.0,300.0,0
4463,ARCOVEGGIO,44.52497424,11.345321,27.17,369.6,0
4464,ARCOVEGGIO,44.52437589,11.34503114,27.17,369.6,0
4467,C.S. VIRTUS,44.52767967,11.34638056,6.84,745.8,0
4468,C.S. VIRTUS,44.52807883,11.34650592,6.84,745.8,0
4469,COOPERAZIONE,44.53091037,11.34720569,6.09,1012.0,0
4470,COOPERAZIONE,44.53093831,11.34713286,6.09,1012.0,0
4471,DON BEDETTI,44.53416525,11.34816796,367.95,564.3,0
4472,DON BEDETTI,44.53432026,11.34801765,367.95,564.3,0
4475,LAPIDARI,44.53640386,11.350474,367.95,564.3,0
4476,LAPIDARI,44.53642995,11.35024614,367.95,564.3,0
4477,CASA BUIA,44.53872999,11.35180826,337.28,488.4,0
4478,CASA BUIA,44.53915776,11.3513637,337.28,488.4,0
4480,ROTONDA GIARDINI,44.54162161,11.35207499,10.4,1091.2,0
449,PIAZZA DEI MARTIRI,44.50183936,11.34041306,0.0,300.0,7
45,PETRARCA,44.48767245,11.33583598,1475.6,2333.1,0
451,MARCONI,44.49692575,11.33768898,0.07,300.0,0
452,MARCONI,44.4970605,11.33748368,0.07,300.0,0
455,MARCONI,44.49800099,11.33818401,367.68,572.0,0
459,PIAZZA DEI MARTIRI,44.50083793,11.33950189,63.44,300.0,7
46,PORTA SARAGOZZA - LICEO RIGHI,44.4921816,11.32933841,1279.7,1992.1,0
461,MILLE (PIAZZA DEI MARTIRI),44.50189119,11.34095778,0.0,300.0,7
462,PIAZZA DEI MARTIRI,44.50026091,11.33899451,63.44,300.0,7
463,MILLE,44.50151782,11.34264714,0.0,300.0,0
466,MILLE,44.50191653,11.34131399,0.0,300.0,7
467,MILAZZO,44.50322466,11.34165187,297.87,2525.6,0
469,AMENDOLA,44.50316993,11.34051582,297.87,2525.6,0
47,PORTA SARAGOZZA - VILLA CASSARINI,44.48973658,11.33026052,1402.13,2348.5,0
470,AMENDOLA,44.50302164,11.34026934,297.87,2525.6,7
472,STAZIONE CENTRALE,44.50559242,11.34093997,442.79,962.5,0
474,STAZIONE CENTRALE,44.50518646,11.3431912,199.28,1224.3,0
475,PIAZZA XX SETTEMBRE,44.50445618,11.34430575,840.31,1155.0,0
49,ALDINI,44.4885715,11.33361208,1475.6,2333.1,0
5,STAZIONE CENTRALE,44.50568308,11.34369464,875.45,1247.4,0
50,PORTA SANT`ISAIA,44.49553391,11.32829197,1083.4,1665.4,0
500001,CASAGLIA 32-34,44.4839101,11.31297474,190.36,335.5,0
500003,CASAGLIA SCUOLE,44.47754321,11.30990808,190.36,335.5,0
500005,CASAGLIA 53,44.47247225,11.30836187,190.36,335.5,0
500007,CASAGLIA 53/2,44.47022081,11.30405582,32.68,300.0,0
500009,CASAGLIA CHIESA,44.46489427,11.30075366,32.68,300.0,0
500010,CASAGLIA CHIESA,44.46477681,11.30088655,32.68,300.0,0
500011,CASAGLIA 63,44.46075744,11.29981097,32.68,300.0,0
500012,CASAGLIA 63,44.46078514,11.29999982,32.68,300.0,0
500013,CASAGLIA 64,44.45741833,11.2990749,32.68,300.0,0
500014,CASAGLIA 64,44.45740277,11.29913211,32.68,300.0,0
500016,MONTE PRADONE 66,44.45364398,11.29795109,32.68,300.0,0
500017,MONTE PRADONE,44.45119013,11.29619267,32.68,300.0,0
500020,MONTE ALBANO 21,44.46767869,11.3015459,32.68,300.0,0
500022,MONTE ALBANO 38,44.46964072,11.30201907,32.68,300.0,0
500024,MONTE ALBANO GESSAROLI,44.46682433,11.29227294,32.68,300.0,0
500026,MONTE ALBANO 15,44.47105934,11.29334558,32.68,300.0,0
500028,MONTE ALBANO 11,44.47553604,11.29373083,32.68,300.0,0
500030,BASILICA DI SAN LUCA,44.47933249,11.29640943,32.68,300.0,0
500032,SAN LUCA 35,44.48076015,11.30073141,32.68,300.0,0
500034,SAN LUCA 15,44.48567768,11.30227354,30.57,300.0,0
5001,PORTA LAME,44.50315324,11.33301548,564.7,806.3,0
5002,PORTA LAME,44.50317899,11.33280187,667.05,981.2,0
5003,BOVI CAMPEGGI,44.50562134,11.33146048,723.28,1520.2,0
5004,BOVI CAMPEGGI,44.50548744,11.33134901,723.28,1520.2,0
5005,SOTTOPASSO ZANARDI,44.51075309,11.32857966,208.94,1730.3,0
5006,SOTTOPASSO ZANARDI,44.51061403,11.32850021,208.94,1730.3,0
5009,POSTE,44.51224904,11.32759422,208.94,1730.3,0
5010,POSTE,44.5121708,11.32740238,208.94,1730.3,0
5011,OCA,44.51643112,11.32500683,277.8,1036.2,0
5014,OCA,44.51635206,11.32485584,277.8,1036.2,0
5017,ZANARDI,44.51889235,11.32306476,1043.05,1373.9,0
5018,ZANARDI,44.5188617,11.32285671,452.62,696.3,0
5019,SELVA PESCAROLA,44.52166414,11.32151002,452.62,696.3,0
5020,SELVA PESCAROLA,44.52174175,11.32120716,452.62,696.3,0
5021,PESCAROLA,44.52233423,11.32051501,452.62,696.3,0
5022,PESCAROLA,44.52275857,11.3196801,452.62,696.3,0
5025,C.S. PESCAROLA,44.52504204,11.31811909,480.77,789.8,0
5026,C.S. PESCAROLA,44.52485958,11.31807175,480.77,789.8,0
5027,BORRE,44.52699389,11.31690033,480.77,789.8,0
5028,BORRE,44.52663031,11.31696064,480.77,789.8,0
5029,TRAGHETTO,44.52906233,11.31489068,480.77,789.8,0
5030,TRAGHETTO,44.52941231,11.31434316,480.77,789.8,0
5032,NOCE,44.53306428,11.31519744,480.77,789.8,0
5033,CENTRO PROVE AUTOVEICOLI,44.53175906,11.31459819,480.77,789.8,0
5034,CENTRO PROVE AUTOVEICOLI,44.5318137,11.31442809,480.77,789.8,0
5035,NOCE,44.53340679,11.31550045,480.77,789.8,0
5038,NOCE,44.53341786,11.31544268,480.77,789.8,0
51,PORTA SARAGOZZA - LICEO RIGHI,44.49153161,11.32917888,1279.7,1992.1,0
5101,GRAZIA,44.51625109,11.32820815,739.66,1216.6,0
5102,GRAZIA,44.51655408,11.32813923,739.66,1216.6,0
5103,MARCO POLO,44.51924238,11.32899894,1043.05,1373.9,7
5104,MARCO POLO,44.51898779,11.32870883,1043.05,1373.9,7
5105,BOTTEGO,44.52028364,11.33104982,32.05,300.0,7
5109,BEVERARA,44.52198427,11.33139451,223.72,2943.6,7
5110,BOTTEGO,44.52002053,11.33095674,32.05,300.0,7
5111,PELLEGRINO,44.52487883,11.33237439,1233.82,1591.7,0
5112,BEVERARA,44.52172064,11.33118895,223.72,2943.6,7
5113,TANGENZIALE LAME,44.52826273,11.33347224,1.23,300.0,0
5114,PELLEGRINO,44.52524172,11.33215527,1233.82,1591.7,0
5117,FORNACE,44.53046695,11.33406791,1.23,300.0,0
5118,TANGENZIALE LAME,44.5280738,11.33291568,503.85,1213.3,0
5120,FORNACE,44.53029134,11.33361006,1.23,300.0,0
5122,SOSTEGNO,44.53220077,11.33663598,1.23,300.0,0
52,PORTA SAN FELICE,44.49981636,11.32812443,0.0,300.0,0
5201,PARMEGGIANI,44.50360424,11.33341323,278.8,1215.5,0
5202,PARMEGGIANI,44.50342862,11.33341643,278.8,1215.5,0
5203,CASARINI,44.50401745,11.33064882,90.96,416.9,0
5204,CASARINI,44.50396807,11.33011851,90.96,416.9,0
5205,MALVASIA,44.5029793,11.32551906,2.28,378.4,0
5206,SCALO,44.50249923,11.32787117,691.63,1123.1,0
5207,PARCHEGGIO TANARI,44.50688306,11.32676097,1184.17,1558.7,0
5208,TANARI,44.50623495,11.32904678,1312.2,1711.6,0
5213,TANARI,44.50621001,11.33030431,1312.2,1711.6,0
5255,ITC LUXEMBURG,44.51410722,11.3114361,452.28,1267.2,0
527,DON MINZONI - MAMBO,44.50295616,11.33588437,594.58,1069.2,7
53,PORTA SANT`ISAIA,44.49346538,11.32849418,176.77,368.5,0
5301,DE GAMA,44.5221228,11.32708703,223.72,2943.6,0
5302,DE GAMA,44.52172436,11.32849859,223.72,2943.6,0
5304,PANE,44.5210661,11.32498992,223.72,2943.6,0
5305,USODIMARE,44.51857777,11.32433884,1043.05,1373.9,0
5306,USODIMARE,44.518887,11.3244054,1043.05,1373.9,0
5307,PANE,44.52084293,11.32475848,223.72,2943.6,0
54,PORTA LAME,44.50175732,11.33199511,503.2,847.0,0
5401,AGUCCHI,44.52441496,11.31599819,480.77,789.8,0
5402,AGUCCHI,44.52428837,11.31616463,480.77,789.8,0
5403,VARANINI,44.52373134,11.31316725,480.77,789.8,0
5404,VARANINI,44.52358888,11.31325598,480.77,789.8,0
5406,BERTALIA,44.5213801,11.31260621,166.88,724.9,0
5410,BERTALIA,44.52135398,11.31214588,166.88,724.9,0
5501,ZANARDI CINTURA FERROVIARIA,44.53737586,11.31710452,480.77,789.8,0
5502,ZANARDI CINTURA FERROVIARIA,44.53739068,11.3170123,480.77,789.8,0
5503,CAVE,44.54516688,11.32057188,327.17,1168.2,0
5504,CAVE,44.5452513,11.32046036,327.17,1168.2,0
5701,TRIUMVIRATO,44.51173925,11.2912163,303.41,570.9,0
5702,TRIUMVIRATO,44.51191775,11.29106917,303.41,570.9,0
5703,ACQUEDOTTO TRIUMVIRATO,44.51549016,11.29274659,303.41,570.9,0
5704,ACQUEDOTTO TRIUMVIRATO,44.51545348,11.29252811,303.41,570.9,0
5705,DUE PONTI,44.51939636,11.29415704,520.52,775.5,0
5706,DUE PONTI,44.51887106,11.2938758,520.52,775.5,0
5709,BIRRA,44.52132319,11.29507453,510.78,801.9,0
5710,BIRRA,44.52129249,11.29489401,510.78,801.9,0
5714,AEROPORTO,44.52942133,11.29270497,510.78,801.9,0
5750,CASE GHEDINI@,44.52548856,11.28798254,510.78,801.9,0
5751,CASE GHEDINI@,44.52560129,11.28794448,510.78,801.9,0
5754,VILLA SALTARELLI@,44.52753439,11.28587607,510.78,801.9,0
5755,VILLA SALTARELLI@,44.52759176,11.28565258,510.78,801.9,0
5758,CASERMA R.R.A.E.@,44.52949633,11.28711462,510.78,801.9,0
5759,CASERMA R.R.A.E.@,44.52932612,11.28682005,510.78,801.9,0
5762,AEROCLUB@,44.5310122,11.28815272,510.78,801.9,0
5766,CASE SAVINI@,44.52728011,11.28082187,309.3,489.5,0
59,VICINI,44.49654564,11.32754377,1077.35,1773.2,0
6,STAZIONE CENTRALE,44.50492844,11.34378233,875.45,1247.4,0
6001,SAN PIO V,44.50019262,11.32490193,9.24,1534.5,0
6002,SAN PIO V,44.50002814,11.32482856,9.24,1534.5,0
6003,SAFFI,44.50169966,11.32046639,930.15,1568.6,7
6004,SAFFI,44.50094607,11.32219125,532.24,850.3,0
6005,TIMAVO,44.50264037,11.31794228,669.12,1015.3,7
6006,TIMAVO,44.50247202,11.31784358,669.12,1015.3,7
6008,OSPEDALE MAGGIORE,44.50415945,11.31584742,0.0,300.0,0
6009,OSPEDALE MAGGIORE,44.50416489,11.31372349,217.73,3063.5,0
601,UGO BASSI,44.49564749,11.33817999,3.12,518.1,0
6016,OSPEDALE MAGGIORE - MATERNITA`,44.5063791,11.31612719,0.0,300.0,0
602,UGO BASSI,44.49526171,11.34007616,190.5,1323.3,0
6023,OSPEDALE MAGGIORE,44.5041432,11.3159828,0.0,300.0,0
6027,CINTA DAZIARIA TEATRI DI VITA,44.51179905,11.28874012,90.92,528.0,0
6028,ROTONDA GRANATIERI - AVIS,44.50737203,11.31230515,1121.5,2275.9,0
6029,BORGO PANIGALE STAZIONE,44.51441474,11.28371699,0.0,300.0,0
6030,CINTA DAZIARIA TEATRI DI VITA,44.51189931,11.28828561,90.92,528.0,0
6033,SCALA,44.51655723,11.27783747,0.0,300.0,0
6035,CHIESA BORGO PANIGALE,44.517724,11.27468618,0.0,300.0,0
6037,BORGO PANIGALE - MUSEO DUCATI,44.51859111,11.27208463,0.0,300.0,0
6039,OSPEDALE MAGGIORE - MATERNITA`,44.50668832,11.31527928,0.0,300.0,0
604,UGO BASSI,44.49547129,11.33847191,3.12,518.1,0
6040,BORGO PANIGALE CIMITERO,44.51579295,11.27231644,4.64,771.1,0
6043,VILLAGGIO INA,44.52129771,11.2642301,274.33,407.0,0
6045,ROTONDA GRANATIERI - AVIS,44.50757322,11.31198367,1121.5,2275.9,0
605,LAME,44.49695549,11.33686867,0.03,300.0,0
60503,CERETOLO CHIESA,44.48059452,11.26143239,397.99,765.6,0
60504,CERETOLO CHIESA,44.4807628,11.26106086,397.99,765.6,0
60505,CERETOLO,44.48134766,11.25729453,397.99,765.6,0
60506,CERETOLO,44.4812659,11.25707604,397.99,765.6,0
60509,CERETOLO TENUTA LAURO,44.48201827,11.24937463,397.99,765.6,0
60510,CERETOLO TENUTA LAURO,44.48121953,11.25064698,397.99,765.6,0
60511,CERETOLO VIVALDI,44.48388048,11.24598407,397.99,765.6,0
60512,CERETOLO VIVALDI,44.48344187,11.24614251,397.99,765.6,0
60513,RIALE CENTRO,44.48484098,11.24022677,397.99,765.6,0
60514,RIALE CENTRO,44.4843488,11.24122261,397.99,765.6,0
60517,RIALE,44.4856108,11.2369795,397.99,765.6,0
60518,RIALE,44.48552644,11.23691132,397.99,765.6,0
60521,PILASTRINO DI ZOLA,44.48842682,11.22562353,397.99,765.6,0
60522,PILASTRINO DI ZOLA,44.4886118,11.22520955,397.99,765.6,0
60525,LAVINO DI SOPRA,44.49115448,11.21888584,397.99,765.6,0
60526,LAVINO DI SOPRA,44.49130786,11.21823137,397.99,765.6,0
60529,ZOLA PREDOSA CHIESA,44.49259476,11.21454632,0.03,300.0,0
60530,ZOLA PREDOSA CHIESA,44.49267373,11.2138104,0.03,300.0,0
60533,ZOLA PREDOSA,44.49431586,11.20877077,0.03,300.0,0
60534,ZOLA PREDOSA,44.4941829,11.20895442,0.03,300.0,0
60537,ZOLA PREDOSA SAN PANCRAZIO,44.49683822,11.20198738,0.03,300.0,0
60538,ZOLA PREDOSA SAN PANCRAZIO,44.49633104,11.20258225,0.03,300.0,0
60542,PONTE RONCA SCUOLE,44.49942079,11.19603114,0.03,300.0,0
6057,OSPEDALE  MAGGIORE,44.50271967,11.31237184,498.15,781.0,0
6058,TERRACINI,44.51366601,11.31854305,452.28,1267.2,0
6059,TERRACINI,44.51429113,11.31891616,452.28,1267.2,0
6060,OSPEDALE MAGGIORE,44.50296662,11.3125159,498.15,781.0,0
6062,OSPEDALE MAGGIORE,44.50386789,11.31333041,179.91,541.2,0
607,LAME,44.49714864,11.33675061,0.03,300.0,0
6082,OSPEDALE MAGGIORE,44.50353602,11.31310914,179.91,541.2,0
609,RONDONE,44.49993739,11.33479976,0.0,300.0,7
61,PORTA SAN FELICE,44.49841584,11.32699635,605.11,946.0,0
611,PALASPORT,44.5005577,11.33118447,159.87,476.3,0
614,RONDONE,44.50016004,11.33449433,0.0,300.0,7
616,SAN FELICE,44.49754911,11.33188683,75.8,300.0,0
617,RIVA DI RENO - MARCONI,44.49882714,11.33766208,108.56,375.1,7
6202,VITTORIO VENETO,44.4991163,11.32033714,470.49,5990.6,0
6203,VITTORIO VENETO,44.50020342,11.32091265,532.24,850.3,0
6204,PASUBIO,44.49812288,11.31894083,470.49,5990.6,0
6205,PASUBIO,44.49823912,11.31889669,470.49,5990.6,0
6206,WEBER,44.4991765,11.31548812,158.25,1041.7,0
6208,SAFFI,44.50073834,11.32145042,532.24,850.3,0
6209,WEBER,44.49914288,11.31592468,158.25,1041.7,0
6210,VELODROMO,44.50033411,11.31175716,161.43,321.2,0
6211,VELODROMO,44.50024407,11.31239668,161.43,321.2,0
6212,CIVIDALI,44.50138201,11.30824264,309.6,811.8,0
6215,CERTOSA GANDHI,44.49857654,11.31075222,1992.81,2567.4,0
6216,CERTOSA GANDHI,44.49857129,11.31052051,1992.81,2567.4,0
6217,CHIESA CERTOSA,44.49920186,11.30881853,1460.5,2183.5,0
6218,TOGLIATTI,44.50232182,11.29911652,1069.41,1718.2,0
6219,TOGLIATTI,44.50223771,11.30035935,1069.41,1718.2,0
6220,CENTRO VITTORIA - MAST,44.50378359,11.29408399,1177.31,1728.1,0
6221,EINAUDI,44.50509123,11.28136436,960.9,2593.8,7
6222,TOGLIATTI PIETRA,44.5066248,11.2845559,1679.23,2594.9,7
6223,CENTRO VITTORIA - MAST,44.50395909,11.29422611,1186.33,1888.7,0
6224,EINAUDI,44.50504562,11.28159138,960.9,2593.8,7
6225,TOGLIATTI PIETRA,44.50678591,11.2846872,1679.23,2594.9,7
6226,LA MALFA,44.50524051,11.27989126,163.27,300.0,0
6227,LA MALFA,44.50534696,11.27982937,163.27,300.0,0
6228,DE NICOLA,44.50519377,11.27842781,163.27,300.0,0
6230,GALEAZZA,44.50317353,11.27759588,181.38,300.0,0
6231,DE NICOLA,44.50521988,11.2782472,142.92,300.0,0
6233,GALEAZZA,44.50304499,11.27752404,181.38,300.0,0
