Station_ID,Station_Name,Latitude,Longitude,Degree,Degree Centrality,Closeness Centrality,Betweenness Centrality,Coreness
1153,ARNO,44.47644313,11.39013046,2,0.001597444089456869,0.0005013363063978224,0.009637018819449233,2
1154,FAENZA,44.47307458,11.38749008,2,0.001597444089456869,0.0005014226056641556,0.018020088721355184,2
1156,ARNO,44.47684266,11.39012871,2,0.001597444089456869,0.0005013074477908909,0.01797794990844385,2
117,TORLEONE,44.49089016,11.35504035,3,0.0023961661341853034,0.000720687190742196,0.07034372501998401,2
12,BORGO,44.50276435,11.35117478,3,0.0023961661341853034,0.0007022555475207308,0.04442580121206549,2
1201,OSPEDALE MALPIGHI,44.48856617,11.36639517,4,0.003194888178913738,0.0006848231112353957,0.04641526395497021,2
1202,OSPEDALE MALPIGHI,44.4892827,11.36676293,2,0.001597444089456869,0.0006478768517462817,0.018364860826993356,2
1203,PIZZARDI,44.48980543,11.36857938,3,0.0023961661341853034,0.0006671883734686953,0.024007630955938126,2
1204,MENGOLI,44.4883403,11.37001428,2,0.001597444089456869,0.0006200404994374214,0.017156881523535165,2
1205,MENGOLI,44.48867202,11.3722207,2,0.001597444089456869,0.0006323758268282324,0.018707079065182357,2
1206,AZZURRA,44.48650964,11.37319804,4,0.003194888178913738,0.0006010064454269494,0.019289360843593496,2
1209,AZZURRA,44.48639962,11.3730238,4,0.003194888178913738,0.0006121152381132616,0.02076549622921471,2
1210,FOSSOLO,44.48605978,11.37718754,2,0.001597444089456869,0.000575424045703097,0.0113698178837122,2
1211,FOSSOLO,44.48604793,11.37699998,2,0.001597444089456869,0.0005829745541720195,0.012517781302114858,2
1212,FELSINA,44.48389232,11.38097107,2,0.001597444089456869,0.0005549582533245871,0.010465748806705434,2
1213,FELSINA,44.48382161,11.38085502,2,0.001597444089456869,0.0005575382241869033,0.011456649376984035,2
1214,ALLENDE,44.48287523,11.38522015,4,0.003194888178913738,0.0005402330320694343,0.011551142472603387,2
1217,ALLENDE,44.48271796,11.38596117,4,0.003194888178913738,0.0005391329430630315,0.012333902845774498,2
1218,LINCOLN,44.48214269,11.38988891,2,0.001597444089456869,0.0005276681286606926,0.008219622385158965,2
1219,LINCOLN,44.48203407,11.38996706,2,0.001597444089456869,0.0005273163532425932,0.00848777846732199,2
1251,MENGOLI,44.48951586,11.37160488,2,0.001597444089456869,0.0006000984993311556,0.014864785487903607,2
1252,MENGOLI,44.48914569,11.37157495,2,0.001597444089456869,0.0005963569122942245,0.0074751700237254285,2
1253,AGNESI,44.48774995,11.37042659,2,0.001597444089456869,0.0005998939931137723,0.014853293084382335,2
1254,AGNESI,44.48617901,11.36958558,2,0.001597444089456869,0.0006027549759383078,0.007859527074825762,2
1263,POMPONAZZI,44.48067855,11.390118,2,0.001597444089456869,0.0005092467693311722,0.0012169178395302928,2
1264,POMPONAZZI,44.48080023,11.39011119,2,0.001597444089456869,0.0005075459309186613,0.0007636063673023243,2
1266,BOMBICCI,44.47920469,11.39432897,2,0.001597444089456869,0.0004899665583120522,0.0003077410276251842,2
13,BORGO,44.50300565,11.35126076,3,0.0023961661341853034,0.0006853324582659897,0.010597272980337774,2
1301,DANTE,44.48741149,11.35870613,2,0.001597444089456869,0.0006427694971008817,0.0073947231990765215,2
1302,DANTE,44.48766732,11.35969502,2,0.001597444089456869,0.000679485468359244,0.005758971097882078,2
1303,PIAZZA TRENTO TRIESTE,44.48674516,11.36230943,2,0.001597444089456869,0.0006384262372747134,0.007204460074113233,2
1304,PIAZZA TRENTO TRIESTE,44.48662986,11.3614869,2,0.001597444089456869,0.0006710827179246127,0.005253305342946091,2
1305,SAVIOLI,44.48582584,11.36462145,2,0.001597444089456869,0.0006394063085230083,0.007281076097588383,2
1306,SAVIOLI,44.48436977,11.36308471,2,0.001597444089456869,0.0006651123504369024,0.004964718321189694,2
1309,MEZZOFANTI,44.48351186,11.36500706,3,0.0023961661341853034,0.000645466739258394,0.013249464326302536,2
1310,MEZZOFANTI,44.48345442,11.36552505,3,0.0023961661341853034,0.0006676931363094754,0.01692320265193596,2
1311,ALBINI,44.48237401,11.36799951,3,0.0023961661341853034,0.0006355072021119112,0.025316488023638596,2
1312,ALBINI,44.48209545,11.3691129,3,0.0023961661341853034,0.0006458442248017268,0.022285047361471844,2
1313,LARGO LERCARO,44.48009905,11.37006552,3,0.0023961661341853034,0.0006231065017399675,0.029202197347553267,2
1314,LARGO LERCARO,44.47970576,11.36992936,4,0.003194888178913738,0.0006294467167323773,0.019918889169814307,2
1351,ALEMANNI - AGEOP RICERCA,44.4860583,11.36585671,2,0.001597444089456869,0.0006400063837785593,0.007130397918087256,2
1352,ALEMANNI - AGEOP RICERCA,44.48628328,11.3662132,2,0.001597444089456869,0.0006678040191774315,0.013335018885849786,2
1353,LAURA BASSI,44.48524054,11.36874273,2,0.001597444089456869,0.0006087122725497642,0.015399820718505068,2
1354,LAURA BASSI,44.48310451,11.36750327,2,0.001597444089456869,0.0006265197248522624,0.00880573496474386,2
14,PORTA MASCARELLA,44.5017753,11.35373575,2,0.001597444089456869,0.0006847648642254842,1.2769337245858266e-06,2
1400,FERMATA SERVIZIO DUE MADONNE,44.48480216,11.39455505,1,0.0007987220447284345,0.0004920739995479543,0.0,1
1401,MONDOLFO,44.48150054,11.39337072,3,0.0023961661341853034,0.0005201657829942562,0.014963109384696716,2
1402,MONDOLFO,44.48133394,11.39305111,3,0.0023961661341853034,0.0005205016932914413,0.022618327063588746,2
1403,DEPOSITO DUE MADONNE 1,44.4831604,11.39438962,2,0.001597444089456869,0.00050819223922314,0.010761997430809347,2
1404,DEPOSITO DUE MADONNE 1,44.48320394,11.39424522,2,0.001597444089456869,0.0005072743782159254,0.017735332500772544,2
1405,DEPOSITO DUE MADONNE 2,44.4851561,11.39567526,3,0.0023961661341853034,0.0005002132330193264,0.010155453911631078,2
1406,DEPOSITO DUE MADONNE 2,44.4852113,11.39548904,5,0.003993610223642172,0.0004999125241210041,0.022784328447784902,2
1407,CANOVA,44.48800003,11.3970888,3,0.0023961661341853034,0.00048146645065687873,0.007157213526303558,2
1408,CANOVA,44.4880386,11.39699371,2,0.001597444089456869,0.00048158942381708715,0.014339965727098832,2
1412,FIORAVANTI PIAZZA LIBER PARADISUS,44.50871348,11.34035332,3,0.0023961661341853034,0.0006276356334546055,0.008822335103163475,2
15,STAZIONE CENTRALE - MATTEOTTI,44.50499342,11.34426605,3,0.0023961661341853034,0.0006806986191251277,0.00516775078339884,2
1501,SAN LAZZARO POGGI,44.46818616,11.41473041,2,0.001597444089456869,0.00039876438584474176,0.015577314506222498,2
1502,SAN LAZZARO JUSSI,44.46908404,11.41283848,3,0.0023961661341853034,0.00040626697361846804,0.025639552255958813,2
1503,CICOGNA FONDAZIONE CIRULLI,44.46378111,11.42644798,2,0.001597444089456869,0.0003611712430969628,0.014082025114732496,2
1504,CICOGNA FONDAZIONE CIRULLI,44.46509918,11.42307834,2,0.001597444089456869,0.0003714936815155568,0.014813708138920174,2
1505,SAN LAZZARO CIMITERO,44.46219254,11.43031753,2,0.001597444089456869,0.0003497813622151509,0.012598228126763766,2
1506,SAN LAZZARO CIMITERO,44.46247875,11.43011493,2,0.001597444089456869,0.0003508484846296007,0.013318418747430172,2
16,STAZIONE CENTRALE,44.50500553,11.34337106,3,0.0023961661341853034,0.0006989705346447683,0.012068300631060647,2
1602,CASELLE GRAMSCI,44.47130518,11.4105334,2,0.001597444089456869,0.000407006294110735,0.0037439696804856433,2
1603,CASELLE GRAMSCI,44.47120695,11.41078866,2,0.001597444089456869,0.00041408646716907565,0.004353067067113083,2
1604,CASELLE SPERANZA,44.47362928,11.41352801,2,0.001597444089456869,0.00039334754985021836,0.002363604324208365,2
1605,CASELLE SPERANZA,44.47358781,11.41370625,2,0.001597444089456869,0.000399554759415932,0.002908855024606513,2
1606,CASELLE CA` RICCHI,44.47611226,11.41584493,2,0.001597444089456869,0.00038337157255647616,0.0012552258512678676,2
1607,CASELLE CA` RICCHI,44.47601614,11.41602643,2,0.001597444089456869,0.0003874107336088734,0.0015514744753717792,2
1608,SAN LAZZARO STAZIONE,44.47842609,11.4158108,2,0.001597444089456869,0.0003807111295393794,0.0008568225291970896,2
17,PORTA MASCARELLA,44.5017886,11.35450991,2,0.001597444089456869,0.0006809363324876206,0.008953859276795815,2
18,PORTA SAN DONATO,44.4975665,11.35652223,3,0.0023961661341853034,0.0006984968344877687,0.0005478045678473196,2
19,PORTA SAN DONATO,44.49912108,11.35666114,2,0.001597444089456869,0.0006846317247268003,0.009156891739004962,2
2,STAZIONE CENTRALE,44.50514374,11.34255876,3,0.0023961661341853034,0.0006816060156612389,0.03218256066073659,2
20,PORTA SAN VITALE,44.49451777,11.35688755,5,0.003993610223642172,0.0007167152030199827,0.045027236996345414,2
2000,PORTA SAN VITALE (VIA MASSARENTI),44.49390682,11.35810889,3,0.0023961661341853034,0.0007209882637987996,0.05888835257672456,2
2001,PORTA SAN VITALE,44.49372582,11.35837279,2,0.001597444089456869,0.0006937289368286956,0.02431281811611414,2
2002,OSPEDALE SANT`ORSOLA,44.49279834,11.36200243,3,0.0023961661341853034,0.0007041747460689311,0.05276417843361094,2
2003,OSPEDALE SANT`ORSOLA,44.49282613,11.36152955,3,0.0023961661341853034,0.0006970928250237658,0.044898266690162246,2
2004,OSPEDALE SANT`ORSOLA ALBERTONI,44.49232116,11.36415193,5,0.003993610223642172,0.0006953739596584673,0.06958650332130462,2
2005,OSPEDALE SANT`ORSOLA ALBERTONI,44.49217793,11.36424833,3,0.0023961661341853034,0.0006861309228860916,0.048463465649205874,2
2006,MASSARENTI,44.49267403,11.36698835,2,0.001597444089456869,0.0006659293105185678,0.018447861519091436,2
2008,RIMESSE STAZIONE,44.49341153,11.37342856,2,0.001597444089456869,0.0006108481588846201,0.015724161884549868,2
2009,MASSARENTI,44.49269931,11.36833027,2,0.001597444089456869,0.0006483610242811283,0.03343523264455528,2
201,PIAZZA ALDROVANDI,44.49284909,11.35166835,2,0.001597444089456869,0.0006769861924855048,0.0030748564088026705,2
2010,TRIACHINI,44.49299884,11.37040821,2,0.001597444089456869,0.0006353186729852601,0.01707643469888626,2
2011,RIMESSE STAZIONE,44.49330983,11.37377345,2,0.001597444089456869,0.0006085874919089667,0.032137867980376086,2
2013,PARCO,44.49319694,11.37600842,2,0.001597444089456869,0.0005911076092814695,0.030906903869875345,2
2014,PARCO,44.4932466,11.37681224,2,0.001597444089456869,0.0005868068070802682,0.014434458822718184,2
2017,MASSARENTI SOTTOVIA,44.49355702,11.38162548,2,0.001597444089456869,0.0005592405744158739,0.029742340313053072,2
2018,MASSARENTI SOTTOVIA,44.49369241,11.38128512,2,0.001597444089456869,0.000560216176305687,0.013243079657679607,2
2019,GIAMBOLOGNA,44.49318452,11.38556038,2,0.001597444089456869,0.0005400875330673735,0.028701639327515623,2
2020,SANTA RITA,44.49350601,11.3831264,2,0.001597444089456869,0.0005481342937583235,0.012120654913768666,2
2021,TANGENZIALE SAN VITALE,44.4933262,11.38960113,3,0.0023961661341853034,0.0005266517364306231,0.027973787104501702,2
2022,GIAMBOLOGNA,44.49328239,11.38588509,2,0.001597444089456869,0.0005338909427024314,0.011082507795680388,2
2025,PIAZZA DEI COLORI,44.49456442,11.39854377,3,0.0023961661341853034,0.0005062622633550316,0.01607021092391263,2
2026,TANGENZIALE SAN VITALE,44.49363923,11.38988748,3,0.0023961661341853034,0.0005208598215417763,0.010279316482915904,2
2028,PIAZZA DEI COLORI,44.49452436,11.39723672,3,0.0023961661341853034,0.0005060080120804942,0.009624249482203374,2
2030,BARELLI,44.4948308,11.39979076,2,0.001597444089456869,0.0004973024932869388,0.008237499457303166,2
21,FILOPANTI,44.49546118,11.35708657,4,0.003194888178913738,0.0007185299486090669,0.0662179521558472,2
2101,PALAGI,44.49131579,11.36596638,3,0.0023961661341853034,0.0006764223474910507,0.018959911942650353,2
2103,OSPEDALE MALPIGHI,44.48777934,11.36618962,2,0.001597444089456869,0.0006454970090125179,0.007447077481784541,2
2105,ZANOLINI - CASA DELLE DONNE,44.4971993,11.35937211,2,0.001597444089456869,0.0006895987504596595,0.021005559769436848,2
2106,ZANOLINI - CASA DELLE DONNE,44.4975101,11.35941609,3,0.0023961661341853034,0.000698263293087839,0.018096704744830334,2
2111,MASSARENTI,44.49224921,11.36762344,4,0.003194888178913738,0.0006142622025752111,0.017568054182851803,2
2112,PALAGI,44.4917379,11.36655808,3,0.0023961661341853034,0.0005983812774829354,0.008153221831480503,2
2113,ARPA,44.4914655,11.36995147,2,0.001597444089456869,0.0006033947046936894,0.0,2
2114,ARPA,44.49029285,11.37087629,3,0.0023961661341853034,0.0005963850526986901,0.00950038691091855,2
2117,VERMIGLIA,44.49092065,11.37158638,4,0.003194888178913738,0.0006038993677489363,0.018013704052732255,2
2118,ARCOBALENO,44.48855537,11.37350112,2,0.001597444089456869,0.0005889165637834186,0.0036609689883875646,2
2119,ARCOBALENO,44.48891024,11.37340155,2,0.001597444089456869,0.0005982508856113045,0.003985310154432365,2
2120,VETULONIA,44.48731258,11.37746898,2,0.001597444089456869,0.0005660875423489465,0.003812924101613278,2
2121,VETULONIA,44.48707449,11.37752745,2,0.001597444089456869,0.0005745619859106218,0.003980202419534022,2
2122,SPINA,44.48894154,11.37806158,2,0.001597444089456869,0.0005493227907009934,0.002428727944162242,2
2125,SPINA,44.48917809,11.37834709,2,0.001597444089456869,0.000552670102384283,0.0025436519793749666,2
2126,ISTITUTO MANFREDI TANARI,44.48924791,11.38632498,2,0.001597444089456869,0.0005159974170732606,0.00043543440008376685,2
2127,ETRURIA,44.48960438,11.38048986,2,0.001597444089456869,0.0005390476342653955,0.0012705490559628975,2
2128,MARX,44.48576087,11.38625505,2,0.001597444089456869,0.0005135086870324401,0.0008108529151119999,2
2129,ISTITUTO MANFREDI TANARI,44.48881017,11.38726685,2,0.001597444089456869,0.000514151263956773,0.00027070994961219525,2
2130,ETRURIA,44.48963887,11.38031992,2,0.001597444089456869,0.000535986331895134,0.0013203494712217447,2
2133,MARX,44.48574764,11.38606235,2,0.001597444089456869,0.0005121348751667802,0.0006435745971912566,2
22,PORTA MAGGIORE,44.49188037,11.35712682,4,0.003194888178913738,0.0007223726276304465,0.06757660963880653,2
2201,MASIA,44.49779851,11.36402354,2,0.001597444089456869,0.0006403266239224156,0.005416752859693077,2
2202,MASIA,44.49656024,11.36436969,2,0.001597444089456869,0.0006133151883778848,0.003982756286983193,2
2203,CIRENAICA,44.49583114,11.36431032,2,0.001597444089456869,0.0006232053439908969,0.004414359885893202,2
2204,CIRENAICA,44.49470431,11.36465467,2,0.001597444089456869,0.0006034201617563102,0.0033966437073982988,2
2205,BENTIVOGLI,44.49321421,11.36469034,2,0.001597444089456869,0.000612892318353429,0.0038320781074820654,2
2301,CROCE DEL BIACCO,44.49058182,11.39903002,2,0.001597444089456869,0.0004804809982756489,0.0068507494324029595,2
2302,CROCE DEL BIACCO,44.49049067,11.39884236,2,0.001597444089456869,0.0004877850280779232,0.014624721947681472,2
2303,MARTELLI,44.49263572,11.40041286,2,0.001597444089456869,0.000488194485763709,0.0074994317644925595,2
2304,MARTELLI,44.49276113,11.40033548,2,0.001597444089456869,0.0004967971304298595,0.015288727484466101,2
2448,LARGA STAZIONE,44.49872449,11.39429361,4,0.003194888178913738,0.0004986089510034259,0.024971715918000424,2
2451,LARGA,44.49514563,11.39235138,4,0.003194888178913738,0.0005160360766932929,0.030578731902656787,2
2452,LARGA,44.49498382,11.39201774,4,0.003194888178913738,0.0005137778141418063,0.019966135717623984,2
2453,CARROZZAIO,44.49917004,11.39574637,2,0.001597444089456869,0.0004912830054498973,0.009750665920937372,2
2454,CARROZZAIO,44.49897337,11.39584051,2,0.001597444089456869,0.00048649789558990076,0.009513156248164407,2
